Annotation Cluster 1	Enrichment Score: 22.02935258775959
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019226~transmission of nerve impulse	66	9.510086455331413	5.493954066324604E-26	783, 2913, 8927, 2911, 57030, 57679, 2743, 27445, 2898, 745, 2893, 6616, 4155, 2902, 773, 2903, 2905, 774, 6310, 6505, 51090, 6506, 4118, 4884, 477, 273, 6511, 5653, 3785, 2563, 440279, 2565, 26047, 2566, 6014, 2562, 2561, 9369, 22999, 869, 5048, 5663, 5354, 51552, 5010, 3751, 57468, 2559, 23095, 2555, 1267, 9378, 814, 27345, 6853, 6854, 9568, 320, 6857, 321, 5530, 291, 6327, 9229, 6860, 112755	510	348	12557	4.669607843137255	1.2092192899980452E-22	1.2092192899980452E-22	9.551478286714623E-23
GOTERM_BP_FAT	GO:0007268~synaptic transmission	60	8.645533141210375	4.372533281320294E-25	783, 2913, 8927, 2911, 57030, 57679, 2743, 27445, 2898, 2893, 6616, 4155, 773, 2902, 2903, 2905, 774, 6505, 6310, 6506, 4884, 477, 273, 6511, 3785, 2563, 440279, 2565, 2566, 6014, 2562, 2561, 9369, 22999, 869, 5048, 5663, 5354, 51552, 3751, 57468, 2559, 23095, 2555, 1267, 9378, 814, 27345, 6853, 6854, 9568, 320, 6857, 321, 5530, 291, 6327, 9229, 6860, 112755	510	297	12557	4.9740542681719155	9.623945752185967E-22	4.8119728760929835E-22	7.601839438458866E-22
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	70	10.086455331412104	1.1287052887300213E-15	783, 2913, 2254, 8927, 2911, 57030, 57679, 2743, 27445, 2898, 2893, 4760, 6616, 4155, 2902, 773, 2903, 2905, 774, 6310, 6505, 6506, 4884, 477, 273, 2259, 6511, 3785, 2257, 2563, 440279, 2565, 2566, 6014, 2562, 2561, 9369, 22999, 869, 5048, 5663, 5354, 51552, 3751, 58512, 57468, 2559, 23095, 2555, 1267, 9378, 814, 27345, 818, 6853, 6854, 26585, 9568, 320, 6857, 321, 5530, 291, 6327, 9229, 6860, 7534, 11069, 5100, 112755	510	593	12557	2.9064246271864564	2.4436008771999695E-12	6.108447081487611E-13	1.9317880628477724E-12
GOTERM_BP_FAT	GO:0050877~neurological system process	85	12.247838616714697	3.8853762616929666E-14	783, 2913, 2334, 8927, 2911, 57030, 57679, 2743, 27445, 2898, 745, 4761, 2893, 6616, 4155, 2902, 773, 2903, 2905, 774, 1428, 6310, 6505, 51090, 3815, 5923, 6506, 4118, 478, 4884, 477, 273, 6511, 83394, 1040, 5590, 5653, 3785, 51764, 2563, 440279, 2565, 26047, 2566, 6014, 2562, 2561, 9369, 762, 22999, 869, 5048, 5663, 5354, 1027, 51552, 5010, 3751, 107, 57468, 2559, 10804, 23095, 2555, 1267, 9378, 814, 27345, 6853, 25769, 2778, 6854, 9568, 320, 6857, 321, 793, 5530, 291, 491, 6327, 9229, 5575, 6860, 112755	510	870	12557	2.4055555555555554	8.552603070199893E-11	1.7105206140399787E-11	6.755707104844078E-11

Annotation Cluster 3	Enrichment Score: 7.49225021574547
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051969~regulation of transmission of nerve impulse	26	3.7463976945244957	7.277750043740126E-10	2913, 5663, 2911, 2898, 745, 2893, 7018, 9145, 2066, 6812, 773, 2902, 2903, 2905, 27345, 6855, 5923, 3815, 25769, 54899, 793, 5530, 491, 9211, 5590, 7533	510	145	12557	4.414901960784314	1.6018313857557587E-6	1.601832539943615E-7	1.2652684233671607E-6
GOTERM_BP_FAT	GO:0031644~regulation of neurological system process	26	3.7463976945244957	1.7527824980014177E-9	2913, 5663, 2911, 2898, 745, 2893, 7018, 9145, 2066, 6812, 773, 2902, 2903, 2905, 27345, 6855, 5923, 3815, 25769, 54899, 793, 5530, 491, 9211, 5590, 7533	510	151	12557	4.239475392806129	3.857866788692377E-6	3.507157776416747E-7	3.047288588131636E-6
GOTERM_BP_FAT	GO:0050804~regulation of synaptic transmission	24	3.45821325648415	3.846030005041327E-9	2066, 6812, 2902, 773, 2903, 2913, 2905, 27345, 6855, 5663, 3815, 5923, 25769, 2911, 54899, 793, 5530, 491, 9211, 2898, 5590, 2893, 7533, 9145	510	134	12557	4.409833187006146	8.465076327346388E-6	7.054257642469253E-7	6.686490439111736E-6
GOTERM_BP_FAT	GO:0044057~regulation of system process	33	4.755043227665706	8.504227905496049E-7	2913, 5663, 6262, 2911, 2898, 745, 2893, 7068, 7018, 9145, 2066, 6812, 2902, 773, 2903, 2905, 5604, 27345, 6855, 3815, 5923, 25769, 477, 54899, 793, 2775, 5530, 491, 9211, 100134444, 5590, 3768, 7533, 7170	510	306	12557	2.6552672049211843	0.001870030667588396	8.137848675826564E-5	0.0014784867377160005
GOTERM_BP_FAT	GO:0048167~regulation of synaptic plasticity	13	1.8731988472622478	8.286596634023428E-6	491, 2898, 2902, 2903, 2905, 6855, 5663, 7533, 3815, 5923, 25769, 9145, 793	510	64	12557	5.00125612745098	0.01807355310379788	6.511762769512153E-4	0.01440563093008107

Annotation Cluster 4	Enrichment Score: 7.218639869080944
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032940~secretion by cell	31	4.46685878962536	6.306953063960115E-10	51555, 9369, 22999, 8618, 5663, 51552, 27445, 2743, 286, 4760, 6616, 6812, 773, 261729, 9522, 818, 6853, 2778, 6854, 320, 6857, 6860, 80725, 7534, 134957, 11069, 440279, 93664, 23025, 9783, 10814	510	202	12557	3.778557561638517	1.3881593345921317E-6	1.542400211995698E-7	1.096491175633929E-6
GOTERM_BP_FAT	GO:0006887~exocytosis	21	3.025936599423631	2.007278460403894E-8	6812, 51555, 773, 261729, 9522, 22999, 8618, 5663, 2743, 27445, 286, 80725, 7534, 134957, 11069, 440279, 6616, 93664, 10814, 9783, 23025	510	112	12557	4.616544117647059	4.417922354205128E-5	3.3984711077517105E-6	3.4897404121991826E-5
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	51	7.348703170028818	1.966978658387423E-7	8120, 333, 9829, 27445, 2743, 57679, 286, 63916, 388, 57586, 29993, 6457, 6616, 773, 6456, 51361, 1759, 273, 80725, 134957, 64400, 440279, 8867, 56990, 10814, 9783, 23025, 65108, 51555, 5870, 22999, 8618, 5663, 3312, 51552, 83988, 50632, 6812, 261729, 6712, 116988, 26052, 9522, 6855, 9892, 29091, 9844, 7534, 11069, 112755, 93664	510	570	12557	2.2029824561403513	4.3283834383389674E-4	3.092323939457575E-5	3.419672506832505E-4
GOTERM_BP_FAT	GO:0046903~secretion	33	4.755043227665706	3.739294255132087E-7	51555, 9369, 22999, 8618, 5663, 51552, 27445, 2743, 286, 4760, 7163, 6616, 6812, 773, 261729, 9522, 818, 6853, 6854, 2778, 320, 6857, 6860, 358, 80725, 7534, 11069, 134957, 440279, 93664, 23025, 9783, 10814	510	295	12557	2.754277168494517	8.226802323825222E-4	4.5722222456023864E-5	6.50090591247654E-4
GOTERM_BP_FAT	GO:0003001~generation of a signal involved in cell-cell signaling	16	2.3054755043227666	8.665310737342194E-7	773, 9369, 818, 22999, 5663, 6853, 6854, 320, 51552, 6857, 27445, 4760, 6860, 7534, 11069, 6616	510	82	12557	4.8042085126733625	0.0019054181014194205	7.946499747890634E-5	0.0015064912954110277

Annotation Cluster 5	Enrichment Score: 7.143702979059559
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006836~neurotransmitter transport	20	2.881844380403458	2.3353878419782254E-10	773, 9369, 22999, 9899, 5663, 6853, 6854, 477, 55117, 57030, 6857, 51552, 291, 27445, 6860, 112755, 6616, 2555, 10814, 9783	510	79	12557	6.233308513278729	5.140186433161276E-7	6.425234488904863E-8	4.0601727535616305E-7
GOTERM_BP_FAT	GO:0001505~regulation of neurotransmitter levels	15	2.161383285302594	3.007264523593846E-7	773, 9369, 22999, 5663, 6853, 6854, 477, 57030, 6857, 51552, 291, 27445, 6860, 6616, 2555	510	66	12557	5.5958110516934045	6.616800144384483E-4	3.893447857894472E-5	5.228247395017149E-4
GOTERM_BP_FAT	GO:0007269~neurotransmitter secretion	11	1.585014409221902	4.373944788698988E-7	773, 9369, 22999, 6860, 5663, 6853, 6854, 6616, 6857, 51552, 27445	510	33	12557	8.207189542483661	9.622422062786073E-4	4.813411444171134E-5	7.604266155758488E-4
GOTERM_BP_FAT	GO:0003001~generation of a signal involved in cell-cell signaling	16	2.3054755043227666	8.665310737342194E-7	773, 9369, 818, 22999, 5663, 6853, 6854, 320, 51552, 6857, 27445, 4760, 6860, 7534, 11069, 6616	510	82	12557	4.8042085126733625	0.0019054181014194205	7.946499747890634E-5	0.0015064912954110277

Annotation Cluster 6	Enrichment Score: 6.854791788972794
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0008021~synaptic vesicle	22	3.170028818443804	2.301436654781944E-12	2902, 9522, 9899, 6855, 6853, 6854, 143425, 320, 57030, 6857, 132204, 27445, 273, 55530, 115827, 534, 6860, 134957, 203190, 9145, 2555, 22895	512	73	11732	6.905607876712328	8.653193717123031E-10	1.0816492146403789E-10	3.1810665213072298E-9
GOTERM_CC_FAT	GO:0030136~clathrin-coated vesicle	25	3.602305475504323	1.318992522575818E-9	57030, 51552, 27445, 534, 83988, 203190, 22895, 2555, 9145, 2902, 261729, 9522, 6855, 9899, 6853, 6854, 143425, 320, 6857, 273, 132204, 55530, 115827, 6860, 134957	512	129	11732	4.440709786821706	4.959410463412084E-7	4.9594115703044395E-8	1.823166317915792E-6
GOTERM_CC_FAT	GO:0030135~coated vesicle	27	3.890489913544669	3.178570701055526E-9	8120, 57030, 51552, 27445, 534, 83988, 29993, 203190, 22895, 2555, 9145, 2902, 261729, 9522, 6855, 9899, 6853, 6854, 143425, 320, 6857, 273, 132204, 55530, 115827, 6860, 134957	512	156	11732	3.9658954326923075	1.1951418859013074E-6	1.0864932142862216E-7	4.393552788251043E-6
GOTERM_CC_FAT	GO:0016023~cytoplasmic membrane-bounded vesicle	49	7.060518731988473	1.7989571960293647E-6	5126, 8120, 57030, 27445, 535, 2893, 57586, 534, 7018, 29993, 203190, 9145, 2902, 3815, 4884, 273, 6447, 134957, 3708, 3312, 51552, 20, 83988, 80763, 23095, 2555, 22895, 1267, 6812, 261729, 9522, 818, 9899, 6855, 326624, 6853, 143425, 6854, 3326, 320, 6857, 132204, 55530, 115827, 79929, 6860, 7534, 398, 7531	512	540	11732	2.07923900462963	6.761798014377485E-4	3.7577544729994194E-5	0.002486564891279741
GOTERM_CC_FAT	GO:0031982~vesicle	56	8.069164265129682	2.360032235007772E-6	5126, 8120, 57030, 27445, 2893, 535, 57586, 534, 7018, 29993, 203190, 9145, 2902, 3815, 4884, 273, 6447, 134957, 3708, 8618, 5663, 3312, 51552, 20, 9218, 83988, 50632, 80763, 23095, 2555, 22895, 1267, 6812, 261729, 9522, 818, 326624, 6855, 9899, 6853, 143425, 6854, 2778, 3326, 320, 3831, 6857, 132204, 55530, 115827, 79929, 6860, 7534, 398, 7531, 93664	512	660	11732	1.944223484848485	8.8697956832684E-4	4.6702760311267966E-5	0.0032620855023313133
GOTERM_CC_FAT	GO:0031410~cytoplasmic vesicle	54	7.780979827089338	3.0497338422314E-6	5126, 8120, 57030, 27445, 2893, 535, 57586, 534, 7018, 29993, 203190, 9145, 2902, 3815, 4884, 273, 6447, 134957, 3708, 8618, 5663, 3312, 51552, 20, 83988, 50632, 80763, 23095, 22895, 2555, 1267, 6812, 261729, 9522, 818, 326624, 9899, 6855, 6853, 143425, 6854, 3326, 320, 3831, 6857, 132204, 55530, 115827, 79929, 6860, 7534, 398, 7531, 93664	512	632	11732	1.957847112341772	0.0011460444621199661	5.460335076612477E-5	0.004215386728678716
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	49	7.060518731988473	4.600900273663551E-6	5126, 8120, 57030, 27445, 535, 2893, 57586, 534, 7018, 29993, 203190, 9145, 2902, 3815, 4884, 273, 6447, 134957, 3708, 3312, 51552, 20, 83988, 80763, 23095, 2555, 22895, 1267, 6812, 261729, 9522, 818, 9899, 6855, 326624, 6853, 143425, 6854, 3326, 320, 6857, 132204, 55530, 115827, 79929, 6860, 7534, 398, 7531	512	558	11732	2.0121667786738353	0.0017284469945408887	7.521206197635966E-5	0.006359368417929723
SP_PIR_KEYWORDS	cytoplasmic vesicle	22	3.170028818443804	2.524346278437618E-4	5126, 8120, 9899, 8618, 326624, 6855, 2778, 143425, 4884, 57030, 6857, 132204, 273, 55530, 535, 6860, 50632, 134957, 80763, 23095, 203190, 93664	673	234	17642	2.4645610291969877	0.1031019313935333	0.004343063873080588	0.35533239792200355

Annotation Cluster 7	Enrichment Score: 6.430510020560161
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0043005~neuron projection	48	6.9164265129683	1.2725509531349226E-12	2913, 6620, 2911, 57679, 10382, 2898, 2893, 6616, 4155, 2902, 773, 2903, 8874, 230, 5604, 5923, 6506, 5649, 477, 56899, 2562, 4684, 257194, 55450, 5663, 5048, 3897, 57692, 3751, 58512, 57468, 2559, 6900, 8851, 57471, 26052, 2045, 81539, 9568, 6857, 3831, 491, 6326, 100134444, 348980, 3768, 358, 6860, 5816	512	339	11732	3.2444690265486726	4.784741491903333E-10	6.83534340240044E-11	1.7589596446043743E-9
GOTERM_CC_FAT	GO:0030425~dendrite	25	3.602305475504323	1.1786115730559188E-7	2913, 257194, 55450, 5663, 2911, 57679, 2898, 57692, 58512, 3751, 2893, 2559, 773, 2902, 8851, 26052, 2045, 5604, 6506, 5649, 477, 491, 100134444, 56899, 348980, 3768	512	161	11732	3.5580842391304346	4.431481581768093E-5	3.4089017088012596E-6	1.6291247788569052E-4
GOTERM_CC_FAT	GO:0030424~axon	24	3.45821325648415	3.7653262732781387E-7	2562, 8851, 57471, 2913, 4684, 6620, 5604, 230, 5663, 6506, 81539, 2911, 3897, 3831, 57679, 10382, 6326, 2898, 348980, 2893, 358, 5816, 6900, 4155	512	159	11732	3.4587264150943398	1.4156627306816105E-4	9.438375092818418E-6	5.204578251705172E-4
GOTERM_CC_FAT	GO:0043025~cell soma	23	3.314121037463977	2.734214701749887E-6	773, 8851, 57471, 2045, 5604, 257194, 1917, 55450, 5663, 5048, 57679, 491, 10382, 2898, 429, 100134444, 3751, 2893, 3768, 358, 57468, 2559, 2026, 4155	512	165	11732	3.1940814393939396	0.0010275378544029046	5.140198553965636E-5	0.00377927920215404
GOTERM_CC_FAT	GO:0043197~dendritic spine	11	1.585014409221902	3.533622611939995E-6	2902, 58512, 8851, 3751, 56899, 2913, 26052, 6506, 477, 2911, 57679	512	38	11732	6.633018092105263	0.0013277621923051264	6.0391105909385345E-5	0.00488420971228587
GOTERM_CC_FAT	GO:0042995~cell projection	54	7.780979827089338	2.7334732507763884E-5	2913, 6620, 2911, 57679, 10382, 2898, 2893, 6616, 4155, 773, 2902, 2903, 5174, 5604, 230, 8874, 6506, 5923, 477, 5649, 56899, 2562, 4684, 257194, 55450, 5048, 5663, 3897, 57692, 3751, 58512, 57468, 2559, 58480, 8522, 6900, 8851, 57471, 26052, 2045, 81539, 2778, 9568, 3831, 6857, 491, 6326, 100134444, 348980, 29119, 3768, 358, 6860, 5816, 998	512	683	11732	1.8116535505124451	0.0102253617484378	4.1103549762366853E-4	0.03777658513181015
GOTERM_CC_FAT	GO:0044463~cell projection part	25	3.602305475504323	6.498509404572633E-5	2562, 2913, 6620, 5663, 3897, 2911, 57679, 10382, 2898, 58512, 3751, 2893, 57468, 4155, 2902, 8851, 57471, 26052, 5174, 5604, 6506, 477, 3831, 56899, 358	512	230	11732	2.490658967391304	0.024139066931464948	9.045976169367309E-4	0.0897876893657723

Annotation Cluster 8	Enrichment Score: 6.249473648025882
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006811~ion transport	82	11.815561959654179	6.683239633101023E-17	57348, 783, 784, 5579, 1318, 6262, 8671, 2288, 57030, 2743, 2898, 57338, 535, 3775, 2893, 534, 3773, 7018, 2902, 55799, 773, 115584, 2903, 2905, 1183, 5174, 774, 6505, 51090, 6506, 9254, 6833, 478, 477, 56704, 6511, 84502, 3785, 7881, 80036, 2563, 2565, 2566, 2562, 2561, 3746, 3708, 56172, 5663, 1027, 3760, 3751, 63982, 80333, 6543, 51305, 57468, 2559, 2554, 2555, 259232, 261729, 27345, 818, 3737, 81539, 25769, 5530, 291, 6326, 55530, 491, 492, 3763, 100134444, 348980, 6327, 523, 3768, 358, 53826, 53822, 51310	510	740	12557	2.7283359830418656	2.4436008771999695E-13	8.149037000748649E-14	1.887379141862766E-13
SP_PIR_KEYWORDS	ion transport	64	9.221902017291066	1.0571233397645275E-14	57348, 783, 784, 1318, 6262, 8671, 57030, 2743, 2898, 2893, 3775, 535, 534, 3773, 7018, 773, 55799, 2902, 115584, 2903, 2905, 1183, 774, 51090, 9254, 478, 477, 3785, 7881, 80036, 2563, 2565, 2566, 2562, 2561, 3746, 3708, 3760, 3751, 63982, 80333, 6543, 51305, 57468, 2559, 2554, 2555, 259232, 261729, 27345, 3737, 81539, 25769, 6326, 491, 492, 3763, 100134444, 348980, 523, 6327, 3768, 53826, 53822, 51310	673	560	17642	2.9958819783485455	4.5458081743277035E-12	1.1364242880063102E-12	1.4865886299730846E-11
SP_PIR_KEYWORDS	ionic channel	45	6.484149855907781	4.311307835598792E-14	2562, 57348, 2561, 783, 784, 3746, 3708, 6262, 3760, 2743, 2898, 3751, 63982, 2893, 3775, 80333, 3773, 51305, 2559, 2554, 259232, 2555, 773, 2902, 55799, 2903, 2905, 774, 27345, 51090, 3737, 9254, 6326, 3763, 100134444, 348980, 6327, 3785, 3768, 7881, 80036, 2563, 53826, 2565, 2566, 53822	673	310	17642	3.805253319273355	1.8566037596201568E-11	3.0943025919327738E-12	6.074030167724231E-11
GOTERM_MF_FAT	GO:0022838~substrate specific channel activity	50	7.204610951008646	1.5109497343354338E-12	57348, 783, 784, 6262, 2743, 2898, 2893, 3775, 3773, 6616, 773, 55799, 2902, 2903, 1183, 2905, 774, 51090, 9254, 3785, 7881, 80036, 2563, 2565, 2566, 2562, 2561, 3746, 3708, 3760, 3751, 63982, 80333, 51305, 2559, 2554, 259232, 2555, 27345, 3737, 25769, 6326, 3763, 100134444, 6327, 348980, 3768, 358, 53826, 112755, 53822	500	383	12013	3.136553524804178	9.926629518375307E-10	9.926629518375307E-10	2.259192832809731E-9
GOTERM_MF_FAT	GO:0015267~channel activity	51	7.348703170028818	1.5953884365105525E-12	57348, 783, 784, 6262, 2743, 2898, 2893, 3775, 3773, 6616, 773, 55799, 2902, 2903, 1183, 2905, 774, 51090, 9254, 4118, 3785, 7881, 80036, 2563, 2565, 2566, 2562, 2561, 3746, 3708, 3760, 3751, 63982, 80333, 51305, 2559, 2554, 259232, 2555, 27345, 3737, 25769, 6326, 3763, 100134444, 6327, 348980, 3768, 358, 53826, 112755, 53822	500	397	12013	3.0864634760705285	1.048171549555832E-9	5.24085774777916E-10	2.3855251107818276E-9
GOTERM_MF_FAT	GO:0022803~passive transmembrane transporter activity	51	7.348703170028818	1.7674302777528084E-12	57348, 783, 784, 6262, 2743, 2898, 2893, 3775, 3773, 6616, 773, 55799, 2902, 2903, 1183, 2905, 774, 51090, 9254, 4118, 3785, 7881, 80036, 2563, 2565, 2566, 2562, 2561, 3746, 3708, 3760, 3751, 63982, 80333, 51305, 2559, 2554, 259232, 2555, 27345, 3737, 25769, 6326, 3763, 100134444, 6327, 348980, 3768, 358, 53826, 112755, 53822	500	398	12013	3.078708542713567	1.1612311112685347E-9	3.870770370895116E-10	2.6428415011992E-9
GOTERM_MF_FAT	GO:0005216~ion channel activity	49	7.060518731988473	1.894703104170291E-12	57348, 783, 784, 6262, 2743, 2898, 2893, 3775, 3773, 6616, 773, 55799, 2902, 2903, 1183, 2905, 774, 51090, 9254, 3785, 7881, 80036, 2563, 2565, 2566, 2562, 2561, 3746, 3708, 3760, 3751, 63982, 80333, 51305, 2559, 2554, 259232, 2555, 27345, 3737, 25769, 6326, 3763, 100134444, 6327, 348980, 3768, 53826, 112755, 53822	500	372	12013	3.164715053763441	1.244822245283217E-9	3.11205505809653E-10	2.8330782164687207E-9
GOTERM_MF_FAT	GO:0022836~gated channel activity	42	6.051873198847262	1.2159889612525131E-11	2562, 2561, 783, 784, 3746, 3708, 6262, 3760, 2743, 2898, 3751, 2893, 3775, 80333, 3773, 51305, 2559, 6616, 2554, 259232, 2555, 773, 55799, 2902, 2903, 2905, 1183, 774, 27345, 3737, 9254, 6326, 3763, 100134444, 348980, 6327, 3785, 3768, 7881, 2563, 2565, 2566, 112755	500	299	12013	3.3748896321070236	7.989080397230452E-9	1.597816101650551E-9	1.8182277905509636E-8
GOTERM_BP_FAT	GO:0006812~cation transport	58	8.357348703170029	1.5603706148278112E-11	57348, 783, 784, 5579, 1318, 6262, 2288, 8671, 57030, 57338, 3775, 535, 534, 3773, 7018, 773, 55799, 2902, 115584, 2903, 5174, 774, 9254, 6833, 478, 477, 56704, 84502, 3785, 7881, 80036, 3746, 3708, 5663, 1027, 3760, 3751, 80333, 6543, 51305, 57468, 259232, 261729, 818, 27345, 3737, 81539, 25769, 5530, 491, 6326, 492, 3763, 100134444, 348980, 523, 6327, 3768, 358	510	534	12557	2.674252772269957	3.434383233358318E-8	5.723972185123216E-9	2.7127777801894126E-8
GOTERM_BP_FAT	GO:0030001~metal ion transport	52	7.492795389048991	2.018930958434823E-11	57348, 783, 784, 5579, 1318, 6262, 2288, 8671, 57030, 57338, 3775, 3773, 7018, 773, 55799, 2902, 2903, 115584, 774, 9254, 6833, 478, 477, 56704, 84502, 3785, 7881, 80036, 3746, 3708, 1027, 3760, 3751, 80333, 6543, 51305, 57468, 259232, 261729, 818, 27345, 3737, 81539, 25769, 5530, 491, 6326, 492, 3763, 100134444, 6327, 348980, 3768	510	449	12557	2.851495698502118	4.4436636592593004E-8	6.348091052821303E-9	3.5099967377050234E-8
